internalTaxonId,scientificName,name,language,main
103709232,Rhipidura cinerea,Seram Fantail,English,TRUE
22720948,Emberiza tristrami,Tristram's Bunting,English,TRUE
103823004,Kleinothraupis atropileus,Black-capped Hemispingus,English,TRUE
22704403,Conopophila albogularis,Rufous-banded Honeyeater,English,TRUE
22721975,Myiothlypis nigrocristata,Black-crested Warbler,English,TRUE
103774870,Atlapetes paynteri,Cream-crowned Brush-finch,English,FALSE
103774870,Atlapetes paynteri,Cream-crowned Brushfinch,English,TRUE
22699283,Elaenia gigas,Mottle-backed Elaenia,English,TRUE
22721958,Myiothlypis fraseri,Gray-and-gold Warbler,English,FALSE
22721958,Myiothlypis fraseri,Grey-and-gold Warbler,English,TRUE
22705428,Aleadryas rufinucha,Rufous-naped Whistler,English,FALSE
22705428,Aleadryas rufinucha,Rufous-naped Bellbird,English,TRUE
22724057,Cacicus solitarius,Solitary Black Cacique,English,FALSE
22724057,Cacicus solitarius,Solitary Cacique,English,TRUE
22705425,Coracornis raveni,Maroon-backed Whistler,English,TRUE
22707473,Dryoscopus angolensis,Cubla à pattes roses,French,FALSE
22707473,Dryoscopus angolensis,Pink-footed Puffback,English,TRUE
22717919,Cinnyris chloropygius,Souimanga à ventre olive,French,FALSE
22717919,Cinnyris chloropygius,Olive-bellied Sunbird,English,TRUE
103774822,Atlapetes leucopterus,White-winged Brush-finch,English,FALSE
103774822,Atlapetes leucopterus,White-winged Brushfinch,English,TRUE
22707477,Dryoscopus sabini,Large-billed Puffback,English,FALSE
22707477,Dryoscopus sabini,Cubla à gros bec,French,FALSE
22707477,Dryoscopus sabini,Sabine's Puffback,English,TRUE
103706176,Laniarius poensis,Mountain Sooty Boubou,English,TRUE
22722005,Basileuterus trifasciatus,Three-banded Warbler,English,TRUE
22724054,Cacicus sclateri,Ecuadorian Cacique,English,TRUE
22707468,Dryoscopus senegalensis,Black-shouldered Puffback,English,FALSE
22707468,Dryoscopus senegalensis,Cubla à yeux rouges,French,FALSE
22707468,Dryoscopus senegalensis,Red-eyed Puffback,English,TRUE
22705411,Rhagologus leucostigma,Mottled Whistler,English,FALSE
22705411,Rhagologus leucostigma,Mottled Berryhunter,English,TRUE
22720982,Emberiza affinis,Bruant à ventre jaune,French,FALSE
22720982,Emberiza affinis,Brown-rumped Bunting,English,TRUE
103734840,Petroica pusilla,Pacific Robin,English,TRUE
22724034,Cacicus haemorrhous,Red-rumped Cacique,English,TRUE
22699265,Elaenia spectabilis,Large Elaenia,English,TRUE
22721992,Myiothlypis coronata,Russet-crowned Warbler,English,TRUE
103686707,Myzomela erythrina,Reddish Myzomela,English,TRUE
103800433,Myiothlypis chlorophrys,Choco Warbler,English,TRUE
22699271,Elaenia albiceps,White-crested Elaenia,English,TRUE
22721915,Myioborus brunniceps,Brown-capped Redstart,English,FALSE
22721915,Myioborus brunniceps,Brown-capped Whitestart,English,TRUE
103823065,Kleinothraupis auricularis,White-browed Hemispingus,English,TRUE
22705414,Pachycare flavogriseum,Goldenface,English,TRUE
22722930,Tangara nigroviridis,Beryl-spangled Tanager,English,TRUE
22700473,Ramphotrigon fuscicauda,Dusky-tailed Flatbill,English,TRUE
22717813,Cinnyris humbloti,Souimanga d'Humblot,French,FALSE
22717813,Cinnyris humbloti,Humblot's Sunbird,English,TRUE
22706618,Edolisoma montanum,Black-bellied Cuckooshrike,English,FALSE
22706618,Edolisoma montanum,Black-bellied Cicadabird,English,TRUE
22731117,Dicaeum australe,Red-striped Flowerpecker,English,FALSE
22731117,Dicaeum australe,Red-keeled Flowerpecker,English,TRUE
22704570,Aethomyias rufescens,Vogelkop Scrubwren,English,TRUE
22721902,Myioborus castaneocapilla,Tepui Redstart,English,FALSE
22721902,Myioborus castaneocapilla,Tepui Whitestart,English,TRUE
22704576,Aethomyias arfakianus,Grey-green Scrubwren,English,TRUE
22723997,Cacicus latirostris,Band-tailed Oropendola,English,FALSE
22723997,Cacicus latirostris,Band-tailed Cacique,English,TRUE
22704573,Aethomyias perspicillatus,Buff-faced Scrubwren,English,TRUE
22723988,Psarocolius atrovirens,Dusky-green Oropendola,English,TRUE
22706610,Edolisoma schisticeps,Black-tipped Cicadabird,English,FALSE
22706610,Edolisoma schisticeps,Grey-headed Cuckooshrike,English,FALSE
22706610,Edolisoma schisticeps,Grey-headed Cicadabird,English,TRUE
22722961,Iridophanes pulcherrimus,Golden-collared Honeycreeper,English,TRUE
22705592,Eulacestoma nigropectus,Wattled Ploughbill,English,TRUE
22736273,Microspingus lateralis,Buff-throated Warbling-finch,English,FALSE
22736273,Microspingus lateralis,Buff-breasted Warbling-finch,English,TRUE
22706614,Edolisoma melas,Black Cicadabird,English,FALSE
22706614,Edolisoma melas,New Guinea Cuckooshrike,English,FALSE
22706614,Edolisoma melas,New Guinea Cicadabird,English,TRUE
22721938,Myioborus melanocephalus,Spectacled Redstart,English,FALSE
22721938,Myioborus melanocephalus,Spectacled Whitestart,English,TRUE
22706604,Edolisoma ceramense,Pale Cicadabird,English,TRUE
103845565,Anisognathus somptuosus,Blue-winged Mountain-tanager,English,TRUE
22706601,Edolisoma morio,Sulawesi Cicadabird,English,TRUE
22722953,Tangara velia,Opal-rumped Tanager,English,TRUE
103680670,Myiotriccus phoenicurus,Eastern Ornate Flycatcher,English,TRUE
103776954,Dicaeum beccarii,Sumatran Flowerpecker,English,TRUE
22706607,Edolisoma incertum,Black-shouldered Cicadabird,English,TRUE
22722958,Tangara callophrys,Opal-crowned Tanager,English,TRUE
22700464,Ramphotrigon megacephalum,Bamboo Flatbill,English,FALSE
22700464,Ramphotrigon megacephalum,Large-headed Flatbill,English,TRUE
22729092,Spindalis nigricephala,Jamaican Spindalis,English,TRUE
22721925,Myioborus albifacies,White-faced Redstart,English,FALSE
22721925,Myioborus albifacies,White-faced Whitestart,English,TRUE
22700452,Myiarchus stolidus,Stolid Flycatcher,English,TRUE
22717497,Dicaeum nigrilore,Olive-capped Flowerpecker,English,TRUE
22700449,Myiarchus sagrae,La Sagra's Flycatcher,English,TRUE
103709333,Rhipidura cockerelli,Cockerell's Fantail,English,FALSE
103709333,Rhipidura cockerelli,White-winged Fantail,English,TRUE
22708281,Monticola rufiventris,Chestnut-bellied Rock Thrush,English,FALSE
22708281,Monticola rufiventris,Chestnut-bellied Rock-Thrush,English,FALSE
22708281,Monticola rufiventris,Chestnut-bellied Rock-thrush,English,TRUE
22707617,Laniarius fuelleborni,Fuelleborn's Boubou,English,FALSE
22707617,Laniarius fuelleborni,Fülleborn's Boubou,English,TRUE
22717503,Dicaeum bicolor,Bicolored Flowerpecker,English,FALSE
22717503,Dicaeum bicolor,Bicoloured Flowerpecker,English,TRUE
103680660,Myiotriccus ornatus,Western Ornate Flycatcher,English,TRUE
22699484,Pogonotriccus chapmani,Chapman's Tyrannulet,English,FALSE
22699484,Pogonotriccus chapmani,Chapman's Bristle-tyrant,English,TRUE
22722624,Anisognathus melanogenys,Black-cheeked Mountain-Tanager,English,FALSE
22722624,Anisognathus melanogenys,Santa Marta Mountain Tanager,English,FALSE
22722624,Anisognathus melanogenys,Santa Marta Mountain-Tanager,English,FALSE
22722624,Anisognathus melanogenys,Santa Marta Mountain-tanager,English,TRUE
103801609,Basileuterus auricapilla,Golden-crowned Warbler,English,TRUE
22699481,Phylloscartes nigrifrons,Black-fronted Tyrannulet,English,TRUE
103737960,Drymodes superciliaris,Northern Scrub-robin,English,TRUE
22708276,Monticola gularis,White-throated Rock Thrush,English,FALSE
22708276,Monticola gularis,White-throated Rock-Thrush,English,FALSE
22708276,Monticola gularis,White-throated Rock-thrush,English,TRUE
103736933,Microeca flavigaster,Lemon-bellied Flyrobin,English,TRUE
22717484,Dicaeum chrysorrheum,Yellow-vented Flowerpecker,English,TRUE
22706642,Lalage melanoptera,Black-headed Cuckoo-shrike,English,FALSE
22706642,Lalage melanoptera,Black-headed Cuckooshrike,English,TRUE
22722601,Buthraupis montana,Hooded Mountain Tanager,English,FALSE
22722601,Buthraupis montana,Hooded Mountain-Tanager,English,FALSE
22722601,Buthraupis montana,Hooded Mountain-tanager,English,TRUE
22707672,Chlorophoneus nigrifrons,Black-fronted Bush-shrike,English,FALSE
22707672,Chlorophoneus nigrifrons,Black-fronted Bushshrike,English,TRUE
22717487,Dicaeum melanozanthum,Yellow-bellied Flowerpecker,English,TRUE
22706645,Campochaera sloetii,Golden Cuckoo-shrike,English,FALSE
22706645,Campochaera sloetii,Golden Cuckooshrike,English,TRUE
22720546,Agraphospiza rubescens,Crimson Rosefinch,English,FALSE
22720546,Agraphospiza rubescens,Blanford's Rosefinch,English,TRUE
22699477,Pogonotriccus poecilotis,Variegated Bristle-Tyrant,English,FALSE
22699477,Pogonotriccus poecilotis,Variegated Bristle-tyrant,English,TRUE
22717531,Dicaeum pygmaeum,Pygmy Flowerpecker,English,TRUE
22706633,Lalage polioptera,Indochinese Cuckoo-shrike,English,FALSE
22706633,Lalage polioptera,Indochinese Cuckooshrike,English,TRUE
22722651,Anisognathus notabilis,Black-chinned Mountain Tanager,English,FALSE
22722651,Anisognathus notabilis,Black-chinned Mountain-Tanager,English,FALSE
22722651,Anisognathus notabilis,Black-chinned Mountain-tanager,English,TRUE
22706639,Lalage fimbriata,Lesser Cuckoo-shrike,English,FALSE
22706639,Lalage fimbriata,Lesser Cuckooshrike,English,TRUE
22722656,Stephanophorus diadematus,Diademed Tanager,English,TRUE
22704579,Aethomyias papuensis,Papuan Scrubwren,English,TRUE
22717534,Dicaeum nehrkorni,Crimson-crowned Flowerpecker,English,TRUE
22699458,Pogonotriccus ophthalmicus,Marble-faced Bristle-Tyrant,English,FALSE
22699458,Pogonotriccus ophthalmicus,Marble-faced Bristle-tyrant,English,TRUE
22717522,Dicaeum hypoleucum,Buzzing Flowerpecker,English,TRUE
22703557,Cormobates placens,Papuan Treecreeper,English,TRUE
103737970,Drymodes beccarii,Papuan Scrub-robin,English,TRUE
22717525,Dicaeum erythrorhynchos,Pale-billed Flowerpecker,English,TRUE
22699387,Anairetes nigrocristatus,Maranon Tit-tyrant,English,FALSE
22699387,Anairetes nigrocristatus,Maranon Tit-Tyrant,English,FALSE
22699387,Anairetes nigrocristatus,Marañón Tit-tyrant,English,FALSE
22699387,Anairetes nigrocristatus,Black-crested Tit-tyrant,English,TRUE
22717519,Dicaeum trigonostigma,Orange-bellied Flowerpecker,English,TRUE
103827182,Microspingus pectoralis,Black-breasted Warbling-finch,English,TRUE
103799622,Myiothlypis mesoleuca,Northern Riverbank Warbler,English,TRUE
103693003,Paramythia montium,Eastern Crested Berrypecker,English,TRUE
22722540,Tangara ornata,Golden-chevroned Tanager,English,TRUE
103845698,Anisognathus flavinucha,Bolivian Mountain-tanager,English,TRUE
22706548,Cyanograucalus azureus,Blue Cuckoo-shrike,English,FALSE
22706548,Cyanograucalus azureus,Echenilleur bleu,French,FALSE
22706548,Cyanograucalus azureus,Blue Cuckooshrike,English,TRUE
103686853,Myzomela chloroptera,Sulawesi Myzomela,English,TRUE
22721514,Atlapetes citrinellus,Yellow-striped Brush-finch,English,FALSE
22721514,Atlapetes citrinellus,Yellow-striped Brush Finch,English,FALSE
22721514,Atlapetes citrinellus,Yellow-striped Brush-Finch,English,FALSE
22721514,Atlapetes citrinellus,Yellow-striped Brushfinch,English,TRUE
22700402,Myiarchus barbirostris,Sad Flycatcher,English,TRUE
22708202,Monticola sharpei,Forest Rock-thrush,English,TRUE
22705528,Pachycephala arctitorquis,Wallacean Whistler,English,TRUE
22709217,Ficedula ruficauda,Rusty-tailed Flycatcher,English,TRUE
22705525,Pachycephala griseonota,Drab Whistler,English,TRUE
103711426,Myiagra eichhorni,Velvet Flycatcher,English,TRUE
22714344,Hypocryptadius cinnamomeus,Cinnamon Ibon,English,TRUE
22705516,Pachycephala nudigula,Bare-throated Whistler,English,TRUE
22721509,Atlapetes fulviceps,Fulvous-headed Brush-finch,English,FALSE
22721509,Atlapetes fulviceps,Fulvous-headed Brush Finch,English,FALSE
22721509,Atlapetes fulviceps,Fulvous-headed Brush-Finch,English,FALSE
22721509,Atlapetes fulviceps,Fulvous-headed Brushfinch,English,TRUE
103799599,Myiothlypis rivularis,Southern Riverbank Warbler,English,TRUE
103867190,Hylocitrea bonensis,Northern Hylocitrea,English,TRUE
22705513,Pachycephala schlegelii,Regent Whistler,English,TRUE
103682781,Ochthoeca cinnamomeiventris,Slaty-backed Chat-tyrant,English,TRUE
22717469,Dicaeum annae,Golden-rumped Flowerpecker,English,TRUE
103773992,Atlapetes meridae,Merida Brush-finch,English,FALSE
103773992,Atlapetes meridae,Merida Brushfinch,English,TRUE
22699369,Uromyias agilis,Agile Tit-Tyrant,English,FALSE
22699369,Uromyias agilis,Agile Tit-tyrant,English,TRUE
22717460,Prionochilus plateni,Palawan Flowerpecker,English,TRUE
22706538,Ceblepyris pectoralis,White-breasted Cuckoo-shrike,English,FALSE
22706538,Ceblepyris pectoralis,Echenilleur à gorge blanche,French,FALSE
22706538,Ceblepyris pectoralis,White-breasted Cuckooshrike,English,TRUE
22717457,Prionochilus percussus,Crimson-breasted Flowerpecker,English,TRUE
22699376,Uromyias agraphia,Unstreaked Tit-Tyrant,English,FALSE
22699376,Uromyias agraphia,Unstreaked Tit-tyrant,English,TRUE
103693015,Paramythia olivacea,Western Crested Berrypecker,English,TRUE
22722584,Bangsia edwardsi,Moss-backed Tanager,English,TRUE
22706532,Celebesica abbotti,Pygmy Cuckoo-shrike,English,FALSE
22706532,Celebesica abbotti,Pygmy Cuckooshrike,English,TRUE
22717451,Prionochilus olivaceus,Olive-backed Flowerpecker,English,TRUE
103690968,Gerygone citrina,Rennell Gerygone,English,TRUE
103849764,Tangara brasiliensis,White-bellied Tanager,English,TRUE
22706529,Coracina parvula,Halmahera Cuckooshrike,English,FALSE
22706529,Coracina parvula,Halmahera Cicadabird,English,TRUE
22722576,Bangsia rothschildi,Golden-chested Tanager,English,TRUE
22700386,Laniocera hypopyrra,Cinereous Mourner,English,TRUE
22717454,Prionochilus maculatus,Yellow-breasted Flowerpecker,English,TRUE
103776050,Dicaeum kampalili,Flame-crowned Flowerpecker,English,TRUE
22700446,Myiarchus validus,Rufous-tailed Flycatcher,English,TRUE
103823252,Sphenopsis melanotis,Black-eared Hemispingus,English,TRUE
22700439,Myiarchus nugator,Grenada Flycatcher,English,TRUE
22717626,Chalcoparia singalensis,Ruby-cheeked Sunbird,English,TRUE
103776140,Dicaeum minullum,Plain Flowerpecker,English,TRUE
22706584,Edolisoma dohertyi,Pale-shouldered Cicadabird,English,FALSE
22706584,Edolisoma dohertyi,Sumba Cicadabird,English,TRUE
104008381,Sericornis nouhuysi,Large Scrubwren,English,TRUE
22718656,Prunella rubida,Japanese Accentor,English,TRUE
22704523,Origma murina,Rusty Mouse Warbler,English,FALSE
22704523,Origma murina,Rusty Mouse-warbler,English,TRUE
103730878,Rhamphocharis piperata,Spotted Berrypecker,English,TRUE
22706575,Edolisoma coerulescens,Blackish Cuckooshrike,English,FALSE
22706575,Edolisoma coerulescens,Luzon Graybird,English,FALSE
22706575,Edolisoma coerulescens,Blackish Cicadabird,English,TRUE
22721716,Setophaga pityophila,Olive-capped Warbler,English,TRUE
22707597,Laniarius atroflavus,Gonolek à ventre jaune,French,FALSE
22707597,Laniarius atroflavus,Yellow-breasted Boubou,English,TRUE
22720690,Mycerobas icterioides,Black-and-yellow Grosbeak,English,TRUE
22700418,Myiarchus cephalotes,Pale-edged Flycatcher,English,TRUE
22720696,Mycerobas melanozanthos,Spot-winged Grosbeak,English,TRUE
103690932,Gerygone flavolateralis,Fan-tailed Gerygone,English,TRUE
22700424,Myiarchus apicalis,Apical Flycatcher,English,TRUE
22720693,Mycerobas affinis,Collared Grosbeak,English,TRUE
22700421,Myiarchus phaeocephalus,Sooty-crowned Flycatcher,English,TRUE
22720684,Eophona migratoria,Yellow-billed Grosbeak,English,FALSE
22720684,Eophona migratoria,Chinese Grosbeak,English,TRUE
103715597,Trochocercus bivittatus,Eastern Crested-flycatcher,English,TRUE
22719663,Oreostruthus fuliginosus,Mountain Firetail,English,TRUE
22699069,Corythopis delalandi,Southern Antpipit,English,TRUE
22709412,Ficedula sapphira,Sapphire Flycatcher,English,TRUE
22704180,Philemon kisserensis,Filemón de la Kisar,Spanish; Castilian,FALSE
22704180,Philemon kisserensis,Polochion de Kisar,French,FALSE
22704180,Philemon kisserensis,Grey Friarbird,English,TRUE
22722721,Euphonia violacea,Violaceous Euphonia,English,TRUE
22707255,Carterornis pileatus,White-naped Monarch,English,TRUE
103792496,Arachnothera affinis,Streaky-breasted Spiderhunter,English,TRUE
22706229,Pteridophora alberti,King-of-Saxony Bird-of-paradise,English,FALSE
22706229,Pteridophora alberti,King of Saxony Bird-of-paradise,English,TRUE
22722784,Chlorophonia pyrrhophrys,Chestnut-breasted Chlorophonia,English,TRUE
22699061,Corythopis torquatus,Ringed Antpipit,English,TRUE
22722781,Chlorophonia cyanea,Blue-naped Chlorophonia,English,TRUE
103764840,Chrysocorythus estherae,Mountain Serin,English,TRUE
22699043,Todirostrum chrysocrotaphum,Yellow-browed Tody-Flycatcher,English,FALSE
22699043,Todirostrum chrysocrotaphum,Yellow-browed Tody-flycatcher,English,TRUE
22722772,Euphonia cayennensis,Golden-sided Euphonia,English,TRUE
22706212,Astrapia nigra,Arfak Astrapia,English,TRUE
22717649,Anthreptes aurantius,Souimanga à queue violette,French,FALSE
22717649,Anthreptes aurantius,Violet-tailed Sunbird,English,TRUE
103776128,Dicaeum concolor,Nilgiri Flowerpecker,English,TRUE
22707234,Symposiachrus rubiensis,Rufous Monarch,English,TRUE
22717645,Anthreptes neglectus,Souimanga violet des Ulugurus,French,FALSE
22717645,Anthreptes neglectus,Uluguru Violet-backed Sunbird,English,TRUE
22706215,Astrapia splendidissima,Splendid Astrapia,English,TRUE
22699047,Poecilotriccus calopterus,Golden-winged Tody-Flycatcher,English,FALSE
22699047,Poecilotriccus calopterus,Golden-winged Tody-flycatcher,English,TRUE
22722753,Euphonia chrysopasta,Golden-bellied Euphonia,English,FALSE
22722753,Euphonia chrysopasta,White-lored Euphonia,English,TRUE
22707240,Monarcha frater,Black-winged Monarch,English,TRUE
22723778,Geospiza parvula,Small Tree Finch,English,FALSE
22723778,Geospiza parvula,Small Tree-Finch,English,FALSE
22723778,Geospiza parvula,Small Tree-finch,English,TRUE
22722757,Euphonia mesochrysa,Bronze-green Euphonia,English,TRUE
22707237,Monarcha cinerascens,Island Monarch,English,TRUE
104008462,Sericornis beccarii,Tropical Scrubwren,English,TRUE
22720635,Carpodacus sipahi,Scarlet Finch,English,TRUE
22707291,Symposiachrus loricatus,Black-tipped Monarch,English,TRUE
103819218,Cnemoscopus chrysogaster,Golden-bellied Bush-tanager,English,FALSE
103819218,Cnemoscopus chrysogaster,Golden-bellied Tanager,English,TRUE
22699097,Phyllomyias sclateri,Sclater's Tyrannulet,English,TRUE
22709370,Ficedula buruensis,Cinnamon-chested Flycatcher,English,TRUE
103735022,Petroica longipes,North Island Robin,English,TRUE
103682795,Ochthoeca thoracica,Chestnut-belted Chat-tyrant,English,TRUE
22717565,Dicaeum maugei,Blue-cheeked Flowerpecker,English,FALSE
22717565,Dicaeum maugei,Red-chested Flowerpecker,English,TRUE
22704221,Philemon eichhorni,New Ireland Friarbird,English,TRUE
22722686,Dubusia castaneoventris,Chestnut-bellied Mountain Tanager,English,FALSE
22722686,Dubusia castaneoventris,Chestnut-bellied Mountain-Tanager,English,FALSE
22722686,Dubusia castaneoventris,Chestnut-bellied Mountain-tanager,English,TRUE
103799746,Myiothlypis bivittata,Two-banded Warbler,English,TRUE
22706270,Cracticus mentalis,Black-backed Butcherbird,English,TRUE
103792577,Deleornis fraseri,Fraser's Sunbird,English,TRUE
103682791,Ochthoeca nigrita,Blackish Chat-tyrant,English,TRUE
22717558,Dicaeum tristrami,White-mottled Flowerpecker,English,FALSE
22717558,Dicaeum tristrami,Mottled Flowerpecker,English,TRUE
22699092,Phyllomyias virescens,Greenish Tyrannulet,English,TRUE
103676648,Pipreola squamipectus,Scaly-breasted Fruiteater,English,TRUE
103845827,Anisognathus lunulatus,Scarlet-bellied Mountain-tanager,English,TRUE
22706249,Paradisaea apoda,Greater Bird-of-Paradise,English,FALSE
22706249,Paradisaea apoda,Greater Bird-of-paradise,English,TRUE
22722672,Iridosornis jelskii,Golden-collared Tanager,English,TRUE
22707274,Symposiachrus mundus,Black-bibbed Monarch,English,TRUE
22717549,Dicaeum nitidum,Louisiade Flowerpecker,English,TRUE
22722669,Iridosornis analis,Yellow-throated Tanager,English,TRUE
22707267,Symposiachrus guttula,Spot-winged Monarch,English,TRUE
103792599,Deleornis axillaris,Grey-headed Sunbird,English,TRUE
103685875,Gymnomyza brunneirostris,Giant Honeyeater,English,TRUE
22717543,Dicaeum pectorale,Olive-crowned Flowerpecker,English,TRUE
22706171,Parotia sefilata,Western Parotia,English,TRUE
103799761,Myiothlypis roraimae,Roraiman Warbler,English,TRUE
22706174,Parotia carolae,Carola's Parotia,English,TRUE
22709403,Ficedula westermanni,Little Pied Flycatcher,English,TRUE
22699000,Poecilotriccus fumifrons,Smoky-fronted Tody-Flycatcher,English,FALSE
22699000,Poecilotriccus fumifrons,Smoky-fronted Tody-flycatcher,English,TRUE
22720665,Pyrrhula erythrocephala,Red-headed Bullfinch,English,TRUE
22706154,Epimachus meyeri,Brown Sicklebill,English,TRUE
22720659,Pyrrhula leucogenis,White-cheeked Bullfinch,English,TRUE
22698986,Poecilotriccus plumbeiceps,Ochre-faced Tody-Flycatcher,English,FALSE
22698986,Poecilotriccus plumbeiceps,Ochre-faced Tody-flycatcher,English,TRUE
22722712,Euphonia concinna,Velvet-fronted Euphonia,English,TRUE
103683932,Sericulus aureus,Masked Bowerbird,English,TRUE
103709532,Rhipidura nigritorquis,Philippine Pied Fantail,English,TRUE
22717584,Dicaeum cruentatum,Scarlet-backed Flowerpecker,English,TRUE
22706157,Drepanornis albertisi,Black-billed Sicklebill,English,TRUE
103685978,Foulehaio taviunensis,Fiji Wattled Honeyeater,English,TRUE
22709389,Ficedula crypta,Cryptic Flycatcher,English,TRUE
103819177,Cnemoscopus rubrirostris,Grey-hooded Tanager,English,TRUE
22698979,Poecilotriccus russatus,Ruddy Tody-Flycatcher,English,FALSE
22698979,Poecilotriccus russatus,Ruddy Tody-flycatcher,English,TRUE
22723715,Diglossa cyanea,Masked Flower-piercer,English,FALSE
22723715,Diglossa cyanea,Masked Flowerpiercer,English,TRUE
22706148,Paradigalla brevicauda,Short-tailed Paradigalla,English,TRUE
103775156,Irena puella,Asian Fairy-bluebird,English,TRUE
22704100,Xanthotis flaviventer,Tawny-breasted Honeyeater,English,TRUE
22709382,Ficedula harterti,Sumba Blue Flycatcher,English,FALSE
22709382,Ficedula harterti,Sumba Flycatcher,English,TRUE
103710549,Rhipidura melanolaema,White-fronted Fantail,English,TRUE
22722366,Creurgops dentatus,Slaty Tanager,English,TRUE
22700002,Myiotheretes fuscorufus,Rufous-bellied Bush Tyrant,English,FALSE
22700002,Myiotheretes fuscorufus,Rufous-bellied Bush-Tyrant,English,FALSE
22700002,Myiotheretes fuscorufus,Rufous-bellied Bush-tyrant,English,TRUE
103688019,Melipotes fumigatus,Smoky Honeyeater,English,TRUE
22722347,Lanio fulvus,Fulvous Shrike-Tanager,English,FALSE
22722347,Lanio fulvus,Fulvous Shrike-tanager,English,TRUE
22710060,Phoenicurus hodgsoni,Hodgson's Redstart,English,TRUE
22701083,Chiroxiphia caudata,Swallow-tailed Manakin,English,FALSE
22701083,Chiroxiphia caudata,Blue Manakin,English,TRUE
22722351,Lanio versicolor,White-winged Shrike-Tanager,English,FALSE
22722351,Lanio versicolor,White-winged Shrike-tanager,English,TRUE
22707231,Symposiachrus axillaris,Black Monarch,English,TRUE
103848974,Tangara versicolor,St Vincent Tanager,English,FALSE
103848974,Tangara versicolor,Saint Vincent Tanager,English,TRUE
22699039,Todirostrum pictum,Painted Tody-Flycatcher,English,FALSE
22699039,Todirostrum pictum,Painted Tody-flycatcher,English,TRUE
22721372,Arremon schlegeli,Golden-winged Sparrow,English,TRUE
103694119,Pericrocotus solaris,Grey-chinned Minivet,English,TRUE
22734682,Loxigilla barbadensis,Barbados Bullfinch,English,TRUE
22707210,Neolalage banksiana,Buff-bellied Monarch,English,TRUE
22722385,Islerothraupis rufiventer,Yellow-crested Tanager,English,TRUE
22707216,Clytorhynchus vitiensis,Fiji Shrikebill,English,TRUE
103792612,Anthreptes malacensis,Brown-throated Sunbird,English,TRUE
103792631,Anthreptes griseigularis,Grey-throated Sunbird,English,TRUE
22707213,Clytorhynchus pachycephaloides,Southern Shrikebill,English,TRUE
103799796,Myiothlypis chrysogaster,Golden-bellied Warbler,English,FALSE
103799796,Myiothlypis chrysogaster,Cuzco Warbler,English,TRUE
103774301,Atlapetes latinuchus,Yellow-breasted Brush-finch,English,FALSE
103774301,Atlapetes latinuchus,Yellow-breasted Brushfinch,English,TRUE
22699022,Todirostrum poliocephalum,Gray-headed Tody-Flycatcher,English,FALSE
22699022,Todirostrum poliocephalum,Yellow-lored Tody-Flycatcher,English,FALSE
22699022,Todirostrum poliocephalum,Yellow-lored Tody-flycatcher,English,TRUE
22722287,Chrysothlypis salmoni,Scarlet-and-white Tanager,English,TRUE
22707204,Mayrornis lessoni,Slaty Monarch,English,TRUE
22722275,Hemithraupis ruficapilla,Rufous-headed Tanager,English,TRUE
103805010,Aethopyga flagrans,Flaming Sunbird,English,TRUE
22733826,Hemitriccus zosterops,White-eyed Tody-Tyrant,English,FALSE
22733826,Hemitriccus zosterops,White-eyed Tody-tyrant,English,TRUE
103823410,Sphenopsis piurae,Piura Hemispingus,English,TRUE
103774244,Atlapetes crassus,Choco Brush-finch,English,FALSE
103774244,Atlapetes crassus,Choco Brushfinch,English,TRUE
22704135,Melithreptus albogularis,White-throated Honeyeater,English,TRUE
22720267,Crithagra burtoni,Thick-billed Seedeater,English,TRUE
22733832,Inezia subflava,Amazonian Inezia,English,FALSE
22733832,Inezia subflava,Amazonian Tyrannulet,English,TRUE
103823396,Sphenopsis ochracea,Western Hemispingus,English,TRUE
103694129,Pericrocotus montanus,Grey-throated Minivet,English,TRUE
22722320,Mitrospingus oleagineus,Olive-backed Tanager,English,TRUE
22724613,Phylloscartes parkeri,Cinnamon-faced Tyrannulet,English,TRUE
103845936,Chlorochrysa fulgentissima,Blue-throated Tanager,English,TRUE
22707387,Myiagra caledonica,Melanesian Flycatcher,English,TRUE
22722491,Calochaetes coccineus,Vermilion Tanager,English,TRUE
103846035,Tangara fulvicervix,Rusty-naped Tanager,English,TRUE
22706365,Oriolus flavocinctus,Yellow Oriole,English,FALSE
22706365,Oriolus flavocinctus,Green Oriole,English,TRUE
22721470,Atlapetes nationi,Rusty-bellied Brush-finch,English,FALSE
22721470,Atlapetes nationi,Rusty-bellied Brush Finch,English,FALSE
22721470,Atlapetes nationi,Rusty-bellied Brush-Finch,English,FALSE
22721470,Atlapetes nationi,Rusty-bellied Brushfinch,English,TRUE
22707390,Myiagra vanikorensis,Vanikoro Flycatcher,English,TRUE
105296047,Myiothlypis luteoviridis,Northern Citrine Warbler,English,TRUE
103812255,Dacnis egregia,Yellow-tufted Dacnis,English,TRUE
22707380,Myiagra ferrocyanea,Steel-blue Flycatcher,English,TRUE
22736049,Dendrocitta cinerascens,Bornean Treepie,English,TRUE
22710197,Saxicola tectes,Réunion Stonechat,English,FALSE
22710197,Saxicola tectes,Traquet de la Réunion,French,FALSE
22710197,Saxicola tectes,Reunion Stonechat,English,TRUE
103694213,Coracina panayensis,Visayan Cuckoo-shrike,English,FALSE
103694213,Coracina panayensis,Visayan Cuckooshrike,English,TRUE
22722486,Piranga rubriceps,Red-hooded Tanager,English,TRUE
