internalTaxonId,scientificName,kingdomName,phylumName,className,orderName,familyName,genusName,speciesName,infraType,infraName,infraAuthority,subpopulationName,authority,taxonomicNotes
103677334,Schiffornis olivacea,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TITYRIDAE,Schiffornis,olivacea,,,,,"(Ridgway, 1906)","Schiffornis turdina, S. olivacea, S. stenorhyncha, S. aenea and S. veraepacis (del Hoyo and Collar 2016) were previously lumped as S. turdina following AOU (1998 and   supplements), SACC (2005 and updates), Sibley and Monroe (1990, 1993) and Stotz et al. (1996)."
103715221,Monarcha megarhynchus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MONARCHIDAE,Monarcha,megarhynchus,,,,,"Rothschild &amp; Hartert, 1908","Monarcha castaneiventris and M. erythrostictus (Sibley and Monroe [1990, 1993]) have been lumped and split into M. castaneiventris, M. megarhynchus and M. ugiensis following del Hoyo and Collar (2016)."
103686550,Myzomela cineracea,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Myzomela,cineracea,,,,,"Sclater, 1879","Myzomela eques and M. cineracea (del Hoyo and Collar 2016) were previously lumped as M. eques following Sibley &amp; Monroe (1990, 1993)."
103711122,Dicrurus paradiseus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,DICRURIDAE,Dicrurus,paradiseus,,,,,"(Linnaeus, 1766)","Dicrurus paradiseus and D. lophorinus (del Hoyo and Collar 2016) were previously lumped as D. paradiseus following Sibley &amp; Monroe (1990, 1993)."
22735526,Zimmerius gracilipes,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Zimmerius,gracilipes,,,,,"(Sclater & Salvin, 1867)",
22704857,Cryptomicroeca flaviventris,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PETROICIDAE,Cryptomicroeca,flaviventris,,,,,"(Sharpe, 1903)",Cryptomicroeca flaviventris (del Hoyo and Collar 2016) was previously listed as Eopsaltria flaviventris.  
103691629,Oriolus finschi,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ORIOLIDAE,Oriolus,finschi,,,,,"Hartert, 1904","Oriolus melanotis and O. finschi (del Hoyo and Collar 2016) were previously lumped as O. melanotis following Sibley and Monroe (1990, 1993)."
22700761,Ampelion rufaxilla,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,COTINGIDAE,Ampelion,rufaxilla,,,,,"(Tschudi, 1844)",
22699743,Hirundinea bellicosa,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Hirundinea,bellicosa,,,,,"(Vieillot, 1819)",Hirundinea ferruginea and H. bellicosa (del Hoyo and Collar 2016) were previously lumped as H. ferruginea following SACC (2005 &amp; updates).
103691625,Oriolus melanotis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ORIOLIDAE,Oriolus,melanotis,,,,,"Bonaparte, 1850","Oriolus melanotis and O. finschi (del Hoyo and Collar 2016) were previously lumped as O. melanotis following Sibley &amp; Monroe (1990, 1993).  "
103703914,Tephrodornis affinis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,VANGIDAE,Tephrodornis,affinis,,,,,"Blyth, 1847","Tephrodornis pondicerianus and T. affinis (del Hoyo and Collar 2016) were previously lumped as T. pondicerianus following Sibley &amp; Monroe (1990, 1993).  "
22707924,Platysteira cyanea,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PLATYSTEIRIDAE,Platysteira,cyanea,,,,,"(Müller, 1776)",
22700753,Ampelion rubrocristatus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,COTINGIDAE,Ampelion,rubrocristatus,,,,,"(d'Orbigny &amp; Lafresnaye, 1837)",
22706897,Rhipidura lepida,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,RHIPIDURIDAE,Rhipidura,lepida,,,,,"Hartlaub & Finsch, 1868",
22718162,Oedistoma pygmaeum,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELANOCHARITIDAE,Oedistoma,pygmaeum,,,,,"Salvadori, 1876",
22699730,Pyrrhomyias cinnamomeus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Pyrrhomyias,cinnamomeus,,,,,"(d'Orbigny &amp; Lafresnaye, 1837)",
22706903,Rhipidura dahli,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,RHIPIDURIDAE,Rhipidura,dahli,,,,,"Reichenow, 1897",
22718165,Oreocharis arfaki,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PARAMYTHIIDAE,Oreocharis,arfaki,,,,,"(Meyer, 1875)",
103709025,Rhipidura isura,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,RHIPIDURIDAE,Rhipidura,isura,,,,,"Gould, 1841","Rhipidura rufiventris, R. tenkatei, R. hoedti, R. bouruensis, R. obiensis, R. cinerea, R. assimilis, R. kordensis and R. isura (del Hoyo and Collar 2016) were previously lumped as R. rufiventris following Christidis and Boles (2008) and Sibley and Monroe (1990, 1993)."
103702881,Lalage leucomela,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CAMPEPHAGIDAE,Lalage,leucomela,,,,,"(Vigors &amp; Horsfield, 1827)","Lalage leucomela and L. conjuncta (del Hoyo and Collar 2016) were previously lumped as L. leucomela following Christidis and Boles (2008) and Sibley and Monroe (1990, 1993).  "
103691647,Oriolus bouroensis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ORIOLIDAE,Oriolus,bouroensis,,,,,"(Quoy &amp; Gaimard, 1830)","Oriolus bouroensis and O. decipiens (del Hoyo and Collar 2016) were previously lumped as O. bouroensis following Sibley and Monroe (1990, 1993)."
22718156,Toxorhamphus novaeguineae,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELANOCHARITIDAE,Toxorhamphus,novaeguineae,,,,,"(Lesson, 1827)",
103716224,Terpsiphone batesi,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MONARCHIDAE,Terpsiphone,batesi,,,,,"Chapin, 1921","Terpsiphone rufocinerea and T. batesi (del Hoyo and Collar 2016) were previously lumped as T. rufocinerea following Dowsett &amp; Forbes-Watson (1993) and Sibley &amp; Monroe (1990, 1993)."
22706890,Rhipidura dedemi,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,RHIPIDURIDAE,Rhipidura,dedemi,,,,,"van Oort, 1911",
22718159,Oedistoma iliolophus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELANOCHARITIDAE,Oedistoma,iliolophus,,,,,"(Salvadori, 1876)",Oedistoma iliolophus (del Hoyo and Collar 2016) was previously listed as Toxorhamphus iliolophus.
22707920,Batis minulla,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PLATYSTEIRIDAE,Batis,minulla,,,,,"(Bocage, 1874)",
22706881,Rhipidura brachyrhyncha,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,RHIPIDURIDAE,Rhipidura,brachyrhyncha,,,,,"Schlegel, 1871",
22718146,Melanocharis striativentris,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELANOCHARITIDAE,Melanocharis,striativentris,,,,,"Salvadori, 1894",
22707906,Batis ituriensis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PLATYSTEIRIDAE,Batis,ituriensis,,,,,"Chapin, 1921",
22706887,Rhipidura superflua,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,RHIPIDURIDAE,Rhipidura,superflua,,,,,"Hartert, 1899",
22718152,Toxorhamphus poliopterus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELANOCHARITIDAE,Toxorhamphus,poliopterus,,,,,"(Sharpe, 1883)",
22707910,Batis occulta,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PLATYSTEIRIDAE,Batis,occulta,,,,,"Lawson, 1984",
22704761,Amalocichla incerta,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PETROICIDAE,Amalocichla,incerta,,,,,"(Salvadori, 1875)",
22706809,Rhipidura diluta,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,RHIPIDURIDAE,Rhipidura,diluta,,,,,"Wallace, 1864",
103709130,Rhipidura obiensis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,RHIPIDURIDAE,Rhipidura,obiensis,,,,,"Salvadori, 1876","Rhipidura rufiventris, R. tenkatei, R. hoedti, R. bouruensis, R. obiensis, R. cinerea, R. assimilis, R. kordensis and R. isura (del Hoyo and Collar 2016) were previously lumped as R. rufiventris following Christidis and Boles (2008) and Sibley and Monroe (1990, 1993)."
22700658,Pachyramphus marginatus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TITYRIDAE,Pachyramphus,marginatus,,,,,"(Lichtenstein, 1823)",
22707826,Batis diops,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PLATYSTEIRIDAE,Batis,diops,,,,,"Jackson, 1905",Monotypic.
22704757,Amalocichla sclateriana,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PETROICIDAE,Amalocichla,sclateriana,,,,,"De Vis, 1892",
22700661,Pachyramphus surinamus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TITYRIDAE,Pachyramphus,surinamus,,,,,"(Linnaeus, 1766)",
22707830,Batis margaritae,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PLATYSTEIRIDAE,Batis,margaritae,,,,,"Boulton, 1934",
103681502,Elaenia cherriei,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Elaenia,cherriei,,,,,"Cory, 1895","Elaenia fallax and E. cherriei (del Hoyo and Collar 2016) were previously lumped as E. fallax following AOU (1998 and supplements), Sibley and Monroe (1990, 1993) and Stotz et al. (1996)."
22699626,Platyrinchus saturatus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Platyrinchus,saturatus,,,,,"Salvin & Godman, 1882",
22703715,Chenorhamphus grayi,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MALURIDAE,Chenorhamphus,grayi,,,,,"(Wallace, 1862)",Chenorhamphus grayi (del Hoyo and Collar 2016) was previously listed as Malurus grayi.
22700644,Pachyramphus castaneus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TITYRIDAE,Pachyramphus,castaneus,,,,,"(Jardine & Selby, 1827)",
22705768,Garrulus lanceolatus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CORVIDAE,Garrulus,lanceolatus,,,,,"Vigors, 1831",
103711188,Myiagra castaneigularis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MONARCHIDAE,Myiagra,castaneigularis,,,,,"Layard, 1876","Myiagra azureocapilla and M. castaneigularis (del Hoyo and Collar 2016) were previously lumped as M. azureocapilla following Sibley &amp; Monroe (1990, 1993)."
22707816,Bias musicus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,VANGIDAE,Bias,musicus,,,,,"(Vieillot, 1818)",
103702994,Lalage minor,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CAMPEPHAGIDAE,Lalage,minor,,,,,"(Steere, 1890)","Lalage melanoleuca and L. minor (del Hoyo and Collar 2016) were previously lumped as L. melanoleuca following Sibley &amp; Monroe (1990, 1993).  "
22704795,Petroica bivittata,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PETROICIDAE,Petroica,bivittata,,,,,"De Vis, 1897",
22700700,Phoenicircus carnifex,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,COTINGIDAE,Phoenicircus,carnifex,,,,,"(Linnaeus, 1758)",
22699674,Myiophobus inornatus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Myiophobus,inornatus,,,,,"Carriker, 1932",
22706842,Rhipidura albolimbata,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,RHIPIDURIDAE,Rhipidura,albolimbata,,,,,"Salvadori, 1874",
103686571,Myzomela obscura,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Myzomela,obscura,,,,,"Gould, 1843","Myzomela obscura, M. simplex, M. rubrotincta and M. rubrobrunnea (del Hoyo and Collar 2016) were previously lumped as M. obscura following Christidis &amp; Boles (2008) and Sibley &amp; Monroe (1990, 1993).  "
22699680,Nephelomyias pulcher,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Nephelomyias,pulcher,,,,,"(Sclater, 1860)",
22706845,Rhipidura phasiana,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,RHIPIDURIDAE,Rhipidura,phasiana,,,,,"De Vis, 1884",
22699668,Myiophobus flavicans,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TYRANNIDAE,Myiophobus,flavicans,,,,,"(Sclater, 1860)",
22706836,Rhipidura atra,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,RHIPIDURIDAE,Rhipidura,atra,,,,,"Salvadori, 1876",
22704786,Kempiella flavovirescens,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PETROICIDAE,Kempiella,flavovirescens,,,,,"(Gray, 1858)",Kempiella flavovirescens (del Hoyo and Collar 2016) was previously listed as Microeca flavovirescens.
22707858,Batis fratrum,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PLATYSTEIRIDAE,Batis,fratrum,,,,,"(Shelley, 1900)",
22700695,Phoenicircus nigricollis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,COTINGIDAE,Phoenicircus,nigricollis,,,,,"Swainson, 1832",
22706839,Rhipidura hyperythra,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,RHIPIDURIDAE,Rhipidura,hyperythra,,,,,"Gray, 1858",
22704792,Eugerygone rubra,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PETROICIDAE,Eugerygone,rubra,,,,,"(Sharpe, 1879)",
22704789,Devioeca papuana,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PETROICIDAE,Devioeca,papuana,,,,,"(Meyer, 1875)",Devioeca papuana (del Hoyo and Collar 2016) was previously listed as Microeca papuana.
22703765,Malurus cyanocephalus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MALURIDAE,Malurus,cyanocephalus,,,,,"(Quoy & Gaimard, 1830)",
103693760,Vireolanius mikettae,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,VIREONIDAE,Vireolanius,mikettae,,,,,"Hartert, 1900","Vireolanius leucotis and V. mikettae (del Hoyo and Collar 2016) were previously lumped as V. leucotis following SACC (2005 and updates), Sibley and Monroe (1990, 1993) and Stotz et al. (1996)."
103692733,Oriolus consanguineus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ORIOLIDAE,Oriolus,consanguineus,,,,,"(Wardlaw Ramsay, 1881)","Oriolus cruentus and O. consanguineus (del Hoyo and Collar 2016) were previously lumped as O. cruentus following Sibley &amp; Monroe (1990, 1993)."
103702973,Lalage melanoleuca,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CAMPEPHAGIDAE,Lalage,melanoleuca,,,,,"(Blyth, 1861)","Lalage melanoleuca and L. minor (del Hoyo and Collar 2016) were previously lumped as L. melanoleuca following Sibley &amp; Monroe (1990, 1993).  "
22706826,Rhipidura maculipectus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,RHIPIDURIDAE,Rhipidura,maculipectus,,,,,"Gray, 1858",
22704782,Kempiella griseoceps,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PETROICIDAE,Kempiella,griseoceps,,,,,"(De Vis, 1894)",Kempiella griseoceps (del Hoyo and Collar 2016) was previously listed as Microeca griseoceps.
22733441,Philemon buceroides,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MELIPHAGIDAE,Philemon,buceroides,,,,,"(Swainson, 1838)","Philemon buceroides (del Hoyo and Collar 2016) was previously split into P. buceroides and P. novaeguineae following Sibley &amp; Monroe (1990, 1993), although Christidis and Boles (2008) included novaeguineae as a subspecies of buceroides."
103710131,Rhipidura drownei,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,RHIPIDURIDAE,Rhipidura,drownei,,,,,"Mayr, 1931","Rhipidura drownei and R. ocularis (del Hoyo and Collar 2016) were previously lumped as R. drownei following Sibley and Monroe (1990, 1993)."
22700680,Pachyramphus niger,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TITYRIDAE,Pachyramphus,niger,,,,,"(Gmelin, 1788)",
22705798,Urocissa flavirostris,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CORVIDAE,Urocissa,flavirostris,,,,,"(Blyth, 1846)",
22714684,Locustella luscinioides,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,LOCUSTELLIDAE,Locustella,luscinioides,,,,,"(Savi, 1824)",
22710333,Oenanthe isabellina,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Oenanthe,isabellina,,,,,"(Temminck, 1829)",
103845399,Phylloscopus trochiloides,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PHYLLOSCOPIDAE,Phylloscopus,trochiloides,,,,,"(Sundevall, 1837)","Phylloscopus trochiloides, P. nitidus and P. plumbeitarsus (del Hoyo and Collar 2016) were previously lumped as P. trochiloides (see AERC TAC [2003]; Cramp et al. [1977–1994]; Sibley and Monroe [1990, 1993]).  "
22708286,Monticola solitarius,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Monticola,solitarius,,,,,"(Linnaeus, 1758)",
103761672,Cyanistes teneriffae,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PARIDAE,Cyanistes,teneriffae,,,,,"(Lesson, 1831)","Cyanistes caeruleus and C. teneriffae (del Hoyo and Collar 2016) were previously lumped as Parus caeruleus following AERC TAC (2003), Cramp et al. (1977-1994) and Sibley and Monroe (1990, 1993)."
22714679,Locustella fluviatilis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,LOCUSTELLIDAE,Locustella,fluviatilis,,,,,"(Wolf, 1810)",
22729528,Phylloscopus canariensis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PHYLLOSCOPIDAE,Phylloscopus,canariensis,,,,,"(Hartwig, 1886)",
103761667,Cyanistes caeruleus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PARIDAE,Cyanistes,caeruleus,,,,,"(Linnaeus, 1758)","Cyanistes caeruleus and C. teneriffae (del Hoyo and Collar 2016) were previously lumped as Parus caeruleus following AERC TAC (2003), Cramp et al. (1977-1994) and Sibley &amp; Monroe (1990, 1993)."
22686774,Tachymarptis melba,ANIMALIA,CHORDATA,AVES,CAPRIMULGIFORMES,APODIDAE,Tachymarptis,melba,,,,,"(Linnaeus, 1758)",
22720556,Carpodacus erythrinus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Carpodacus,erythrinus,,,,,"(Pallas, 1770)",
22718508,Anthus berthelotii,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MOTACILLIDAE,Anthus,berthelotii,,,,,"Bolle, 1862",
22720041,Fringilla montifringilla,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Fringilla,montifringilla,,,,,"Linnaeus, 1758",
22716976,Curruca conspicillata,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,SYLVIIDAE,Curruca,conspicillata,,,,,"(Temminck, 1820)","Previously placed in Sylvia (del Hoyo and Collar 2016) but moved to current genus following Cai et al. (2019). Geographical variation minor; this species said to provide “an unexpected example of lack of diversification in a songbird occurring in oceanic islands” (Illera et al. 2014). Subspecies orbitalis appears to vary clinally from N to S; Madeira birds the most distinctive, and formerly separated as subspecies bella, while those from Cape Verde Is are closest to nominate, and those from Canary Is intermediate (underparts very much like nominate, upperparts more deeply coloured). Two subspecies recognized."
22729520,Phylloscopus ibericus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PHYLLOSCOPIDAE,Phylloscopus,ibericus,,,,,"Ticehurst, 1937",
22720045,Serinus pusillus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Serinus,pusillus,,,,,"(Pallas, 1811)",
22716963,Curruca melanothorax,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,SYLVIIDAE,Curruca,melanothorax,,,,,"(Tristram, 1872)",Previously placed in Sylvia (del Hoyo and Collar 2016) but moved to current genus following Cai et al. (2019). Monotypic.
22710308,Oenanthe pleschanka,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Oenanthe,pleschanka,,,,,"(Lepechin, 1770)",
22708257,Monticola saxatilis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Monticola,saxatilis,,,,,"(Linnaeus, 1766)",
22731553,Phylloscopus nitidus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PHYLLOSCOPIDAE,Phylloscopus,nitidus,,,,,"Blyth, 1843","Phylloscopus trochiloides, P. nitidus and P. plumbeitarsus (del Hoyo and Collar 2016) were previously lumped as P. trochiloides (see AERC TAC [2003]; Cramp et al. [1977-1994]; Sibley and Monroe [1990, 1993]).  "
22714657,Locustella naevia,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,LOCUSTELLIDAE,Locustella,naevia,,,,,"(Boddaert, 1783)",
22710055,Phoenicurus phoenicurus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Phoenicurus,phoenicurus,,,,,"(Linnaeus, 1758)",
22681127,Dendrocopos syriacus,ANIMALIA,CHORDATA,AVES,PICIFORMES,PICIDAE,Dendrocopos,syriacus,,,,,"(Ehrenberg, 1833)",
22710312,Oenanthe cypriaca,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Oenanthe,cypriaca,,,,,"(Homeyer, 1884)",
103718932,Lanius excubitor,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,LANIIDAE,Lanius,excubitor,,,,,"Linnaeus, 1758","Lanius excubitor, L. borealis and L. meridionalis (del Hoyo and Collar 2016) were previously lumped as L. excubitor following AOU (1998 and supplements), Cramp and Simmons (1977-1994), Dowsett and Forbes-Watson (1993) and Sibley and Monroe (1990, 1993)."
22690088,Columba oenas,ANIMALIA,CHORDATA,AVES,COLUMBIFORMES,COLUMBIDAE,Columba,oenas,,,,,"Linnaeus, 1758",
22681382,Dryocopus martius,ANIMALIA,CHORDATA,AVES,PICIFORMES,PICIDAE,Dryocopus,martius,,,,,"(Linnaeus, 1758)",
22683740,Merops persicus,ANIMALIA,CHORDATA,AVES,CORACIIFORMES,MEROPIDAE,Merops,persicus,,,,,"Pallas, 1773",
22706016,Corvus corone,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CORVIDAE,Corvus,corone,,,,,"Linnaeus, 1758",
22708829,Turdus viscivorus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TURDIDAE,Turdus,viscivorus,,,,,"Linnaeus, 1758",
22735965,Periparus ater,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PARIDAE,Periparus,ater,,,,,"(Linnaeus, 1758)",Periparus ater (del Hoyo and Collar 2016) was previously listed as Parus ater.
22725469,Strix aluco,ANIMALIA,CHORDATA,AVES,STRIGIFORMES,STRIGIDAE,Strix,aluco,,,,,"Linnaeus, 1758","Strix aluco and S. nivicolum (del Hoyo and Collar 2014) were previously lumped as S. aluco following Sibley and Monroe (1990, 1993)."
103844067,Phylloscopus tristis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PHYLLOSCOPIDAE,Phylloscopus,tristis,,,,,"Blyth, 1843",Phylloscopus collybita and P. tristis (del Hoyo and Collar 2016) were previously lumped as P. collybita following AERC TAC (2003).
22708816,Turdus pilaris,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TURDIDAE,Turdus,pilaris,,,,,"Linnaeus, 1758",
22714445,Cettia cetti,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,SCOTOCERCIDAE,Cettia,cetti,,,,,"(Temminck, 1820)",
103888106,Turdus merula,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,TURDIDAE,Turdus,merula,,,,,"Linnaeus, 1758","Turdus merula, T. simillimus, T. maximus and T. mandarinus (del Hoyo and Collar 2016) were previously lumped as T. merula following AERC TAC (2003), AOU (1998 and supplements), Christidis and Boles (2008), Cramp et al. (1977–1994), Sibley and Monroe (1990, 1993), and Turbott (1990).  "
22729538,Carduelis corsicana,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Carduelis,corsicana,,,,,"(Koenig, 1899)",
22705916,Pyrrhocorax pyrrhocorax,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,CORVIDAE,Pyrrhocorax,pyrrhocorax,,,,,"(Linnaeus, 1758)",
22709758,Irania gutturalis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Irania,gutturalis,,,,,"(Guérin-Méneville, 1843)",
22725105,Rhodopechys sanguineus,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,FRINGILLIDAE,Rhodopechys,sanguineus,,,,,"(Gould, 1838)",
22716906,Sylvia borin,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,SYLVIIDAE,Sylvia,borin,,,,,"(Boddaert, 1783)",
22716910,Curruca communis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,SYLVIIDAE,Curruca,communis,,,,,"(Latham, 1787)","Previously placed in Sylvia (del Hoyo &amp; Collar 2016) but moved to current genus following Cai et al. (2019). Geographical variation largely clinal, but subspecies form two rather well-differentiated groups: NW group contains nominate subspecies and volgensis, which intergrade widely in E Europe, and SE group comprises icterops and rubicola; groups intergrade in SE Europe, Turkey, Caucasus and Altai. Proposed subspecies jordansi (from British Is except SE &amp; E England), cinerea (Scandinavia, Germany S to N Greece) and hoyeri (E from E Poland) synonymized with nominate, and traudeli (E Asia Minor) included in icterops. Four subspecies recognized."
22717411,Lullula arborea,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ALAUDIDAE,Lullula,arborea,,,,,"(Linnaeus, 1758)",
103761494,Poecile lugubris,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PARIDAE,Poecile,lugubris,,,,,"(Temminck, 1820)","Poecile lugubris and P. hyrcanus (del Hoyo and Collar 2016) were previously lumped as Parus lugubris following AERC TAC (2003), Cramp et al. (1977-1994) and Sibley and Monroe (1990, 1993)."
22683873,Cuculus canorus,ANIMALIA,CHORDATA,AVES,CUCULIFORMES,CUCULIDAE,Cuculus,canorus,,,,,"Linnaeus, 1758",
22714908,Hippolais olivetorum,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ACROCEPHALIDAE,Hippolais,olivetorum,,,,,"(Strickland, 1837)",
22716954,Curruca ruppeli,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,SYLVIIDAE,Curruca,ruppeli,,,,,"(Temminck, 1823)","Previously placed in Sylvia (del Hoyo and Collar 2016) but moved to current genus following Cai et al. (2019). Original species name likely an unintended misspelling, but original description yields no internal evidence to this effect; emendation to “rueppelli” therefore unjustified (Dickinson &amp; Christidis 2014). Monotypic."
22729503,Phylloscopus orientalis,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,PHYLLOSCOPIDAE,Phylloscopus,orientalis,,,,,"(Brehm, 1855)","Phylloscopus bonelli and P. orientalis (del Hoyo and Collar 2016) were previously lumped as P. bonelli following Cramp et al. (1977-1994), Dowsett &amp; Forbes-Watson (1993) and Sibley &amp; Monroe (1990, 1993).  "
22714912,Hippolais polyglotta,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,ACROCEPHALIDAE,Hippolais,polyglotta,,,,,"(Vieillot, 1817)",
22710302,Oenanthe hispanica,ANIMALIA,CHORDATA,AVES,PASSERIFORMES,MUSCICAPIDAE,Oenanthe,hispanica,,,,,"(Linnaeus, 1758)",
