assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
211581436,22720132,Crithagra xantholaema,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Crithagra,xantholaema,,,,"(Salvadori, 1896)",Near Threatened,C2a(ii),3.1,Decreasing,Global
211588138,22700803,Pipreola chlorolepidota,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,COTINGIDAE,Pipreola,chlorolepidota,,,,"Swainson, 1837",Least Concern,,3.1,Decreasing,Global
211592401,22704840,Melanodryas vittata,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PETROICIDAE,Melanodryas,vittata,,,,"(Quoy & Gaimard, 1830)",Vulnerable,A2b+4b,3.1,Decreasing,Global
211685260,22690689,Geophaps smithii,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Geophaps,smithii,,,,"(Jardine & Selby, 1830)",Least Concern,,3.1,Decreasing,Global
211737029,22694373,Larus fuscus,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,LARIDAE,Larus,fuscus,,,,"Linnaeus, 1758",Least Concern,,3.1,Increasing,Global
211747693,22684749,Calyptorhynchus lathami,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,CACATUIDAE,Calyptorhynchus,lathami,,,,"(Temminck, 1807)",Vulnerable,A2bc+3c+4bc,3.1,Decreasing,Global
211760838,22704507,Dasyornis brachypterus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,DASYORNITHIDAE,Dasyornis,brachypterus,,,,"(Latham, 1801)",Vulnerable,A2bc+4bc,3.1,Decreasing,Global
211817146,22709303,Humblotia flavirostris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MUSCICAPIDAE,Humblotia,flavirostris,,,,"Milne-Edwards & Oustalet, 1885",Vulnerable,D2,3.1,Decreasing,Global
211825128,22685237,Pezoporus occidentalis,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Pezoporus,occidentalis,,,,"(Gould, 1861)",Critically Endangered,C2a(i),3.1,Decreasing,Global
211829520,103823897,Hypsipetes parvirostris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PYCNONOTIDAE,Hypsipetes,parvirostris,,,,"Milne-Edwards &amp; Oustalet, 1885",Near Threatened,"B1ab(ii,iii)+2ab(ii,iii)",3.1,Decreasing,Global
211877212,22732155,Amytornis merrotsyi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MALURIDAE,Amytornis,merrotsyi,,,,"Mellor, 1913",Near Threatened,C2a(i),3.1,Decreasing,Global
211931315,22680556,Turnix melanogaster,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,TURNICIDAE,Turnix,melanogaster,,,,"(Gould, 1837)",Vulnerable,C2a(ii),3.1,Decreasing,Global
212049633,22727425,Lophura pyronota,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Lophura,pyronota,,,,"(G.R. Gray, 1841)",Endangered,A2cd+3cd+4cd,3.1,Decreasing,Global
212490546,22683249,Halcyon pileata,ANIMALIA,CHORDATA,CORACIIFORMES,AVES,ALCEDINIDAE,Halcyon,pileata,,,,"(Boddaert, 1783)",Vulnerable,A2bcd+4bcd,3.1,Decreasing,Global
212570062,22693049,Pedionomus torquatus,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,PEDIONOMIDAE,Pedionomus,torquatus,,,,"Gould, 1841",Endangered,C2a(ii),3.1,Decreasing,Global
212766400,22678646,Leipoa ocellata,ANIMALIA,CHORDATA,GALLIFORMES,AVES,MEGAPODIIDAE,Leipoa,ocellata,,,,"Gould, 1840",Vulnerable,A2bce+3ce+4bce,3.1,Decreasing,Global
212806713,22692395,Hypotaenidia sylvestris,ANIMALIA,CHORDATA,GRUIFORMES,AVES,RALLIDAE,Hypotaenidia,sylvestris,,,,"(Sclater, 1869)",Endangered,D,3.1,Increasing,Global
212815091,22735692,Rostratula australis,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,ROSTRATULIDAE,Rostratula,australis,,,,"(Gould, 1838)",Endangered,A2bce+3bce+4bce; C2a(ii),3.1,Decreasing,Global
212860714,22728020,Buteo oreophilus,ANIMALIA,CHORDATA,ACCIPITRIFORMES,AVES,ACCIPITRIDAE,Buteo,oreophilus,,,,"Hartert &amp; Neumann, 1914",Near Threatened,A3c+4c; D1,3.1,Decreasing,Global
212864152,22695039,Elanus scriptus,ANIMALIA,CHORDATA,ACCIPITRIFORMES,AVES,ELANIDAE,Elanus,scriptus,,,,"Gould, 1842",Near Threatened,D1,3.1,Stable,Global
212874615,22696479,Falco hypoleucos,ANIMALIA,CHORDATA,FALCONIFORMES,AVES,FALCONIDAE,Falco,hypoleucos,,,,"Gould, 1841",Vulnerable,D1,3.1,Stable,Global
212877806,22714454,Bradypterus grandis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,LOCUSTELLIDAE,Bradypterus,grandis,,,,"Ogilvie-Grant, 1917",Near Threatened,D1,3.1,Stable,Global
212907505,22685150,Psephotellus chrysopterygius,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Psephotellus,chrysopterygius,,,,"(Gould, 1858)",Endangered,C2a(ii),3.1,Decreasing,Global
212924414,22684661,Charmosyna palmarum,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Charmosyna,palmarum,,,,"(Gmelin, 1788)",Least Concern,,3.1,Decreasing,Global
212929157,22684636,Vini stepheni,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Vini,stepheni,,,,"(North, 1908)",Vulnerable,D1+2,3.1,Stable,Global
212974328,22684733,Zanda latirostris,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,CACATUIDAE,Zanda,latirostris,,,,"(Carnaby, 1948)",Endangered,A2bcde+3cde+4bcde,3.1,Decreasing,Global
213097155,22678896,Pternistis swierstrai,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Pternistis,swierstrai,,,,"(Roberts, 1929)",Vulnerable,C2a(i),3.1,Decreasing,Global
213097888,22720827,Paroreomyza maculata,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Paroreomyza,maculata,,,,"(Cabanis, 1850)",Critically Endangered,D,3.1,Unknown,Global
213098423,22692711,Zapornia atra,ANIMALIA,CHORDATA,GRUIFORMES,AVES,RALLIDAE,Zapornia,atra,,,,"(North, 1908)",Vulnerable,D2,3.1,Stable,Global
213099157,22685081,Polytelis alexandrae,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Polytelis,alexandrae,,,,"Gould, 1863",Near Threatened,D1,3.1,Stable,Global
213120966,22703608,Atrichornis rufescens,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ATRICHORNITHIDAE,Atrichornis,rufescens,,,,"(Ramsay, 1867)",Endangered,A2bc+4bc,3.1,Decreasing,Global
213149507,22703612,Atrichornis clamosus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ATRICHORNITHIDAE,Atrichornis,clamosus,,,,"(Gould, 1844)",Endangered,"B1ab(iii,v)+2ab(iii,v)",3.1,Stable,Global
213206463,22703776,Stipiturus mallee,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MALURIDAE,Stipiturus,mallee,,,,"Campbell, 1908",Endangered,A2abc,3.1,Decreasing,Global
213217656,22703786,Amytornis dorotheae,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MALURIDAE,Amytornis,dorotheae,,,,"(Mathews, 1914)",Vulnerable,A2c,3.1,Decreasing,Global
213356381,22679480,Lyrurus tetrix,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Lyrurus,tetrix,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Unknown,Europe
213356998,22679494,Tetrastes bonasia,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Tetrastes,bonasia,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Unknown,Europe
213392735,22704493,Pardalotus quadragintus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PARDALOTIDAE,Pardalotus,quadragintus,,,,"Gould, 1838",Endangered,"B2ab(ii,iii,iv,v)",3.1,Decreasing,Global
213407843,22704751,Aphelocephala pectoralis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ACANTHIZIDAE,Aphelocephala,pectoralis,,,,"(Gould, 1871)",Near Threatened,"A2b; B2b(ii,iii,v)",3.1,Decreasing,Global
213488064,22692167,Grus japonensis,ANIMALIA,CHORDATA,GRUIFORMES,AVES,GRUIDAE,Grus,japonensis,,,,"(Müller, 1776)",Vulnerable,A2ac+4ac; C1,3.1,Decreasing,Global
213489185,22729604,Thalassarche cauta,ANIMALIA,CHORDATA,PROCELLARIIFORMES,AVES,DIOMEDEIDAE,Thalassarche,cauta,,,,"(Gould, 1841)",Near Threatened,A3ce,3.1,Stable,Global
213489892,22705434,Pachycephala rufogularis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PACHYCEPHALIDAE,Pachycephala,rufogularis,,,,"Gould, 1841",Vulnerable,"B2ab(ii,iii,v)",3.1,Decreasing,Global
213589718,22692388,Gallirallus lafresnayanus,ANIMALIA,CHORDATA,GRUIFORMES,AVES,RALLIDAE,Gallirallus,lafresnayanus,,,,"Verreaux & Des Murs, 1860",Critically Endangered,D,3.1,Unknown,Global
213606093,22704441,Manorina melanotis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MELIPHAGIDAE,Manorina,melanotis,,,,"(Wilson, 1911)",Endangered,C2a(ii),3.1,Decreasing,Global
213655486,22685162,Cyanoramphus unicolor,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Cyanoramphus,unicolor,,,,"(Lear, 1831)",Vulnerable,D2,3.1,Stable,Global
213712534,22724553,Cyanoramphus forbesi,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Cyanoramphus,forbesi,,,,"Rothschild, 1893",Vulnerable,D1+2,3.1,Stable,Global
213764778,22685175,Cyanoramphus auriceps,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Cyanoramphus,auriceps,,,,"(Kuhl, 1820)",Near Threatened,A2ce,3.1,Decreasing,Global
213793196,22706719,Lobotos oriolinus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CAMPEPHAGIDAE,Lobotos,oriolinus,,,,"Bates, 1909",Data Deficient,,3.1,Stable,Global
213839615,22679881,Anser albifrons,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Anser,albifrons,,,,"(Scopoli, 1769)",Least Concern,,3.1,Unknown,Global
213909884,22679551,Agelastes niger,ANIMALIA,CHORDATA,GALLIFORMES,AVES,NUMIDIDAE,Agelastes,niger,,,,"(Cassin, 1857)",Least Concern,,3.1,Decreasing,Global
213934065,103734886,Petroica dannefaerdi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PETROICIDAE,Petroica,dannefaerdi,,,,"(Rothschild, 1894)",Vulnerable,D1+2,3.1,Stable,Global
214005740,22732918,Hemiphaga chathamensis,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Hemiphaga,chathamensis,,,,"(Rothschild, 1891)",Vulnerable,D1,3.1,Increasing,Global
214047293,22693656,Haematopus chathamensis,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,HAEMATOPODIDAE,Haematopus,chathamensis,,,,"Hartert, 1927",Endangered,D,3.1,Stable,Global
214091794,22678132,Apteryx haastii,ANIMALIA,CHORDATA,STRUTHIONIFORMES,AVES,APTERYGIDAE,Apteryx,haastii,,,,"Potts, 1872",Vulnerable,A2be+3be+4be,3.1,Decreasing,Global
214096691,22678129,Apteryx owenii,ANIMALIA,CHORDATA,STRUTHIONIFORMES,AVES,APTERYGIDAE,Apteryx,owenii,,,,"Gould, 1847",Near Threatened,D2,3.1,Increasing,Global
214186575,22698585,Xenicus gilviventris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ACANTHISITTIDAE,Xenicus,gilviventris,,,,"Pelzeln, 1867",Endangered,A2ce+3ce+4ce,3.1,Decreasing,Global
214215381,22693899,Thinornis novaeseelandiae,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,CHARADRIIDAE,Thinornis,novaeseelandiae,,,,"(Gmelin, 1789)",Endangered,D,3.1,Increasing,Global
214272214,22678122,Apteryx australis,ANIMALIA,CHORDATA,STRUTHIONIFORMES,AVES,APTERYGIDAE,Apteryx,australis,,,,"Shaw, 1813",Vulnerable,A2be+3be+4be,3.1,Decreasing,Global
214275489,22680121,Hymenolaimus malacorhynchos,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Hymenolaimus,malacorhynchos,,,,"(Gmelin, 1789)",Endangered,C2a(i),3.1,Decreasing,Global
214276713,22704154,Notiomystis cincta,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,NOTIOMYSTIDAE,Notiomystis,cincta,,,,"(Du Bus, 1839)",Vulnerable,D2,3.1,Stable,Global
214665579,22734747,Iduna pallida,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ACROCEPHALIDAE,Iduna,pallida,,,,"(Ehrenberg, 1833)",Least Concern,,3.1,Unknown,Europe
215947551,22730438,Scytalopus latrans,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,RHINOCRYPTIDAE,Scytalopus,latrans,,,,"Hellmayr, 1924",Least Concern,,3.1,Stable,Global
215947777,22683592,Tanysiptera carolinae,ANIMALIA,CHORDATA,CORACIIFORMES,AVES,ALCEDINIDAE,Tanysiptera,carolinae,,,,"Schlegel, 1871",Near Threatened,"B1b(ii,iii)+2b(ii,iii); C2a(ii)",3.1,Decreasing,Global
215949965,22683587,Tanysiptera riedelii,ANIMALIA,CHORDATA,CORACIIFORMES,AVES,ALCEDINIDAE,Tanysiptera,riedelii,,,,"Verreaux, 1866",Near Threatened,B1b(iii),3.1,Decreasing,Global
215950695,22729303,Scytalopus parvirostris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,RHINOCRYPTIDAE,Scytalopus,parvirostris,,,,"Zimmer, 1939",Least Concern,,3.1,Decreasing,Global
215954030,22736340,Scytalopus petrophilus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,RHINOCRYPTIDAE,Scytalopus,petrophilus,,,,"Whitney, Vasconcelos, Silveira &amp; Pacheco, 2010",Least Concern,,3.1,Stable,Global
215960894,22736188,Scytalopus diamantinensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,RHINOCRYPTIDAE,Scytalopus,diamantinensis,,,,"Bornschein et al., 2007",Endangered,"B1ab(ii,iii)",3.1,Decreasing,Global
215965299,103661238,Scytalopus gonzagai,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,RHINOCRYPTIDAE,Scytalopus,gonzagai,,,,"Nachtigall Maurício et al., 2014",Endangered,"B1ab(ii,iii)",3.1,Decreasing,Global
215969896,22730463,Scytalopus magellanicus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,RHINOCRYPTIDAE,Scytalopus,magellanicus,,,,"(Gmelin, 1789)",Least Concern,,3.1,Decreasing,Global
215986684,22726619,Ceyx dispar,ANIMALIA,CHORDATA,CORACIIFORMES,AVES,ALCEDINIDAE,Ceyx,dispar,,,,"Rothschild &amp; Hartert, 1914",Near Threatened,"B1b(ii,iii); C2a(ii)",3.1,Decreasing,Global
215996508,22728242,Rhizothera dulitensis,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Rhizothera,dulitensis,,,,"Ogilvie-Grant, 1895",Data Deficient,,3.1,Unknown,Global
215997335,22726607,Ceyx cajeli,ANIMALIA,CHORDATA,CORACIIFORMES,AVES,ALCEDINIDAE,Ceyx,cajeli,,,,"Wallace, 1863",Near Threatened,"B1b(ii,iii); C2a(ii)",3.1,Decreasing,Global
216002072,22683347,Todiramphus farquhari,ANIMALIA,CHORDATA,CORACIIFORMES,AVES,ALCEDINIDAE,Todiramphus,farquhari,,,,"(Sharpe, 1899)",Near Threatened,B1b(iii),3.1,Decreasing,Global
216038324,22683532,Actenoides concretus,ANIMALIA,CHORDATA,CORACIIFORMES,AVES,ALCEDINIDAE,Actenoides,concretus,,,,"(Temminck, 1825)",Near Threatened,A2c+3c+4c,3.1,Decreasing,Global
216083435,22684840,Nestor meridionalis,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,STRIGOPIDAE,Nestor,meridionalis,,,,"(Gmelin, 1788)",Vulnerable,A2ce,3.1,Decreasing,Global
216128303,22681619,Psilopogon mystacophanos,ANIMALIA,CHORDATA,PICIFORMES,AVES,MEGALAIMIDAE,Psilopogon,mystacophanos,,,,"(Temminck, 1824)",Near Threatened,A2c+3c+4c,3.1,Decreasing,Global
216180224,22726943,Ceyx flumenicola,ANIMALIA,CHORDATA,CORACIIFORMES,AVES,ALCEDINIDAE,Ceyx,flumenicola,,,,"Steere, 1890",Near Threatened,C2a(ii),3.1,Decreasing,Global
216194017,22683234,Halcyon coromanda,ANIMALIA,CHORDATA,CORACIIFORMES,AVES,ALCEDINIDAE,Halcyon,coromanda,,,,"(Latham, 1790)",Least Concern,,3.1,Decreasing,Global
216225846,22726979,Alcedo peninsulae,ANIMALIA,CHORDATA,CORACIIFORMES,AVES,ALCEDINIDAE,Alcedo,peninsulae,,,,"Laubmann, 1941",Near Threatened,A2c+3c+4c,3.1,Decreasing,Global
216235667,22719011,Ploceus megarhynchus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PLOCEIDAE,Ploceus,megarhynchus,,,,"Hume, 1869",Endangered,A2cd+3cd+4cd; C2a(i),3.1,Decreasing,Global
216245269,22704002,Microptilotis vicina,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MELIPHAGIDAE,Microptilotis,vicina,,,,"(Rothschild & Hartert, 1912)",Least Concern,,3.1,Stable,Global
216246490,181767865,Aplonis metallica,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,STURNIDAE,Aplonis,metallica,,,,"(Temminck, 1824)",Least Concern,,3.1,Decreasing,Global
216247017,22691071,Pampusana canifrons,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Pampusana,canifrons,,,,"(Hartlaub & Finsch, 1872)",Endangered,C2a(i),3.1,Decreasing,Global
216247381,22691024,Pampusana kubaryi,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Pampusana,kubaryi,,,,"(Finsch, 1880)",Endangered,C2a(i); D,3.1,Decreasing,Global
216247839,22714282,Cleptornis marchei,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ZOSTEROPIDAE,Cleptornis,marchei,,,,"(Oustalet, 1889)",Endangered,"B1ab(iii,v)+2ab(iii,v)",3.1,Decreasing,Global
216248396,22706279,Cracticus louisiadensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ARTAMIDAE,Cracticus,louisiadensis,,,,"Tristram, 1889",Near Threatened,"B1ab(ii,iii,v)+2ab(ii,iii,v); C2a(ii)",3.1,Decreasing,Global
216248851,22695605,Accipiter brachyurus,ANIMALIA,CHORDATA,ACCIPITRIFORMES,AVES,ACCIPITRIDAE,Accipiter,brachyurus,,,,"(Ramsay, 1879)",Vulnerable,C2a(ii),3.1,Decreasing,Global
216249241,22728514,Megapodius geelvinkianus,ANIMALIA,CHORDATA,GALLIFORMES,AVES,MEGAPODIIDAE,Megapodius,geelvinkianus,,,,"Meyer, 1874",Near Threatened,B1b(iii); C2a(i),3.1,Decreasing,Global
216249775,22691680,Ducula rubricera,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Ducula,rubricera,,,,"(Bonaparte, 1854)",Least Concern,,3.1,Decreasing,Global
216250246,22684198,Centropus violaceus,ANIMALIA,CHORDATA,CUCULIFORMES,AVES,CUCULIDAE,Centropus,violaceus,,,,"Quoy & Gaimard, 1830",Least Concern,,3.1,Decreasing,Global
216250598,22685410,Loriculus tener,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Loriculus,tener,,,,"Sclater, 1877",Least Concern,,3.1,Decreasing,Global
216251055,22728429,Cacatua ophthalmica,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,CACATUIDAE,Cacatua,ophthalmica,,,,"Sclater, 1864",Vulnerable,A2c+3c+4c,3.1,Decreasing,Global
216251541,22678620,Megapodius laperouse,ANIMALIA,CHORDATA,GALLIFORMES,AVES,MEGAPODIIDAE,Megapodius,laperouse,,,,"Gaimard, 1823",Near Threatened,B2ab(iii),3.1,Unknown,Global
216252040,22726273,Otidiphaps insularis,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Otidiphaps,insularis,,,,"Salvin &amp; Godman, 1883",Critically Endangered,C2a(ii),3.1,Decreasing,Global
216252470,22691828,Ducula subflavescens,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Ducula,subflavescens,,,,"(Finsch, 1886)",Near Threatened,A3c+4c,3.1,Decreasing,Global
216252797,22684564,Trichoglossus rubiginosus,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Trichoglossus,rubiginosus,,,,"(Bonaparte, 1850)",Near Threatened,B1ab(iii)+2ab(iii),3.1,Decreasing,Global
216253173,22691663,Ducula oceanica,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Ducula,oceanica,,,,"(Lesson & Garnot, 1826)",Vulnerable,A2b+4b,3.1,Decreasing,Global
216253643,22695097,Haliaeetus leucogaster,ANIMALIA,CHORDATA,ACCIPITRIFORMES,AVES,ACCIPITRIDAE,Haliaeetus,leucogaster,,,,"(Gmelin, 1788)",Least Concern,,3.1,Decreasing,Global
216470947,22703431,Pteroptochos megapodius,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,RHINOCRYPTIDAE,Pteroptochos,megapodius,,,,"Kittlitz, 1830",Least Concern,,3.1,Stable,Global
216471919,22703434,Scelorchilus albicollis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,RHINOCRYPTIDAE,Scelorchilus,albicollis,,,,"(Kittlitz, 1830)",Least Concern,,3.1,Stable,Global
216481099,22691568,Ptilinopus arcanus,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Ptilinopus,arcanus,,,,"Ripley & Rabor, 1955",Critically Endangered,D,3.1,Unknown,Global
216484153,22710012,Copsychus pyrropygus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MUSCICAPIDAE,Copsychus,pyrropygus,,,,"Lesson, 1839",Near Threatened,A2cd+3cd+4cd,3.1,Decreasing,Global
216484849,22679278,Lophura bulweri,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Lophura,bulweri,,,,"(Sharpe, 1874)",Vulnerable,A2cd+3cd+4cd,3.1,Decreasing,Global
216499976,22703446,Liosceles thoracicus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,RHINOCRYPTIDAE,Liosceles,thoracicus,,,,"(Sclater, 1865)",Least Concern,,3.1,Decreasing,Global
216501012,22703554,Acropternis orthonyx,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,RHINOCRYPTIDAE,Acropternis,orthonyx,,,,"(Lafresnaye, 1843)",Least Concern,,3.1,Stable,Global
216503104,22683024,Alcedo hercules,ANIMALIA,CHORDATA,CORACIIFORMES,AVES,ALCEDINIDAE,Alcedo,hercules,,,,"Laubmann, 1917",Near Threatened,C2a(ii),3.1,Decreasing,Global
216509802,22725870,Todiramphus pelewensis,ANIMALIA,CHORDATA,CORACIIFORMES,AVES,ALCEDINIDAE,Todiramphus,pelewensis,,,,"(Wiglesworth, 1891)",Near Threatened,B1ab(iii)+2ab(iii); D2,3.1,Unknown,Global
216522209,22683428,Todiramphus australasia,ANIMALIA,CHORDATA,CORACIIFORMES,AVES,ALCEDINIDAE,Todiramphus,australasia,,,,"(Vieillot, 1818)",Least Concern,,3.1,Decreasing,Global
216546589,22736523,Hydrornis irena,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PITTIDAE,Hydrornis,irena,,,,"(Temminck, 1836)",Near Threatened,A2cd+3cd+4cd,3.1,Decreasing,Global
216557868,216557760,Gallinago paraguaiae,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,SCOLOPACIDAE,Gallinago,paraguaiae,,,,"(Vieillot, 1816)",Least Concern,,3.1,Stable,Global
216617393,22726899,Cittura sanghirensis,ANIMALIA,CHORDATA,CORACIIFORMES,AVES,ALCEDINIDAE,Cittura,sanghirensis,,,,"Sharpe, 1868",Least Concern,,3.1,Stable,Global
216618193,22683213,Pelargopsis amauroptera,ANIMALIA,CHORDATA,CORACIIFORMES,AVES,ALCEDINIDAE,Pelargopsis,amauroptera,,,,"(Pearson, 1841)",Near Threatened,A2c,3.1,Decreasing,Global
216631981,22683410,Todiramphus enigma,ANIMALIA,CHORDATA,CORACIIFORMES,AVES,ALCEDINIDAE,Todiramphus,enigma,,,,"(Hartert, 1904)",Near Threatened,"B1b(iii,v)+2b(iii,v); C2a(ii)",3.1,Decreasing,Global
216636478,22683310,Todiramphus lazuli,ANIMALIA,CHORDATA,CORACIIFORMES,AVES,ALCEDINIDAE,Todiramphus,lazuli,,,,"(Temminck, 1830)",Least Concern,,3.1,Stable,Global
216648579,22726919,Todiramphus veneratus,ANIMALIA,CHORDATA,CORACIIFORMES,AVES,ALCEDINIDAE,Todiramphus,veneratus,,,,"(Gmelin, 1788)",Near Threatened,B1b(iii)+2b(iii),3.1,Decreasing,Global
216649340,22703243,Grallaria excelsa,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,GRALLARIIDAE,Grallaria,excelsa,,,,"Berlepsch, 1893",Near Threatened,C2a(i); D1,3.1,Decreasing,Global
216654178,22726965,Ceyx nigrirostris,ANIMALIA,CHORDATA,CORACIIFORMES,AVES,ALCEDINIDAE,Ceyx,nigrirostris,,,,"Bourns &amp; Worcester, 1894",Near Threatened,C2a(i),3.1,Decreasing,Global
216660113,22703292,Grallaria rufocinerea,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,GRALLARIIDAE,Grallaria,rufocinerea,,,,"Sclater & Salvin, 1879",Least Concern,,3.1,Decreasing,Global
216672786,22681616,Psilopogon rafflesii,ANIMALIA,CHORDATA,PICIFORMES,AVES,MEGALAIMIDAE,Psilopogon,rafflesii,,,,"(Lesson, 1839)",Near Threatened,A2c+3c+4c,3.1,Decreasing,Global
216679357,103660400,Grallaria saltuensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,GRALLARIIDAE,Grallaria,saltuensis,,,,"Wetmore, 1946",Near Threatened,"B1ab(ii,iii,v)+2ab(ii,iii,v); D1",3.1,Decreasing,Global
216683671,22707207,Mayrornis schistaceus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MONARCHIDAE,Mayrornis,schistaceus,,,,"Mayr, 1933",Vulnerable,C2a(ii),3.1,Decreasing,Global
216684003,22703327,Grallaria blakei,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,GRALLARIIDAE,Grallaria,blakei,,,,"Graves, 1987",Least Concern,,3.1,Decreasing,Global
216695548,22703336,Grallaria milleri,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,GRALLARIIDAE,Grallaria,milleri,,,,"Chapman, 1912",Vulnerable,"B1ab(ii,iii)",3.1,Decreasing,Global
